Survey.series,Deployment.date,Recovery.date,Sampling.Note,Sampled.Fish.Number,Cage.Number,Fish.Length.mm,Fish.Weight.g,Fish.Species,HEAD_OPER,MOUTH_GILLS,ANT.DORS,POST.DORS,ANT.VENT,POST.VENT,DORSAL,PECTORAL,PELVIC,ANAL,ADIPOSE,CAUDAL,BAG,BIN,TOTAL
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,39,10,210,132.58,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,40,10,170,63.34,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,41,10,195,94.59,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,42,10,185,89.62,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,43,10,200,84,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,44,10,195,93.75,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,45,10,205,100.26,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,46,10,190,91.16,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,47,10,200,111.13,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,48,10,220,158,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,49,10,210,108.12,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,03/10/2012,09/10/2012,,50,10,190,88.06,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,1,10,240,144.6,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,2,10,220,127.2,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,3,10,240,150.8,Salmon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,4,10,245,153.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,5,10,225,117.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,6,10,240,158.8,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,7,10,235,157.2,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,8,10,255,173.2,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,9,10,220,98.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,10,10,220,135.1,Salmon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,11,10,230,131,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,12,10,245,121.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,13,10,250,180.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,14,10,230,124.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,15,10,195,89.2,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,16,10,230,130.2,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,17,10,210,113.7,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,18,10,260,197.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,19,10,215,116.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,20,10,240,135.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,21,10,230,140.3,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,22,10,215,123.8,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,23,10,240,150.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,24,10,255,162.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,25,10,255,171.8,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,26,10,260,168.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,27,10,240,164.7,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,28,10,240,173.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,29,10,225,133.7,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,30,10,250,163.7,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,31,10,255,180.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,32,10,220,126.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,33,10,255,177.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,34,10,190,85,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,35,10,255,179.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,36,10,220,113.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,37,10,240,144.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,38,10,230,138.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,39,10,265,197,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,40,10,250,149.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,41,10,230,144.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,42,10,245,147.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,43,10,200,97.8,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,44,10,220,118,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,45,10,220,134.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,46,10,210,100.2,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,47,10,230,140.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,48,10,210,113.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,49,10,205,105.2,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2012,19/10/2012,,50,10,235,154.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,1,10,185,65.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,2,10,190,79.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,3,10,215,98.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,4,10,160,45.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,5,10,185,71.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,6,10,200,82.8,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,7,10,210,93.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,8,10,180,63.6,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,9,10,160,46.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,10,10,170,60.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,11,10,195,77.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,12,10,200,91.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,13,10,185,58.6,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,14,10,195,66.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,15,10,205,82.8,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,16,10,200,80.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,17,10,160,48.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,18,10,170,50.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,19,10,175,62.7,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,20,10,200,72.6,Salmon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,21,10,190,71.7,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,22,10,195,76.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,23,10,190,68.5,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,24,10,190,71.61,Salmon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,25,10,185,55.4,Salmon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,26,10,225,114.8,Salmon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,27,10,165,42.8,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,28,10,200,95.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,29,10,195,79,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,30,10,215,103.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,31,10,285,192.5,Salmon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,32,10,215,111.4,Salmon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,33,10,200,75.5,Salmon,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,34,10,200,73.9,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,35,10,195,86.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,30/04/2013,07/05/2013,,36,10,180,63.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,1,10,195,61.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,2,10,200,83.3,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,3,10,170,47.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,4,10,176,59,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,5,10,202,87.7,Salmon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,6,10,215,92,Salmon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,7,10,284,142,Salmon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,8,10,187,47.5,Salmon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,9,10,182,63.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,10,10,235,97.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,11,10,187,62.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,12,10,237,121.1,Salmon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,13,10,195,51.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,14,10,185,51.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,15,10,231,86.9,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,16,10,198,67.2,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,17,10,204,75.7,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,18,10,231,106.7,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,19,10,188,64.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,20,10,195,75.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,21,10,195,64.6,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,22,10,200,73.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,23,10,214,63.6,Salmon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,24,10,205,64.7,Salmon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,25,10,181,62.9,Salmon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,26,10,216,83.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,27,10,192,63.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,28,10,237,116.7,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,29,10,205,70.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,30,10,201,60,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,31,10,207,78.4,Salmon,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,32,10,224,98.1,Salmon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,33,10,202,70.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,,34,10,224,86.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,* Cage had sunk in a storm and when recovered all fish were dead.,,10,,,,,,,,,,,,,,,,,,
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,1,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,2,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,3,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,4,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,5,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,6,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,7,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,8,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,9,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,10,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,11,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,12,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,13,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,14,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,15,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,16,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,17,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,18,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,19,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,20,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,21,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,22,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,23,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,24,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,25,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,26,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,27,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,28,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,29,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,30,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,31,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,32,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,33,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,,34,10,0,0,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
